file,label,split,aug_type
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_3_7_2_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_3_7_2_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_3_7_2_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_3_7_2_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_39_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_39_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_39_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_39_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_39_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_10_59_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_10_59_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_10_59_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_10_59_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_10_59_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_11_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_11_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_11_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_11_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_11_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_8_16_11_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_8_16_11_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_8_16_11_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_8_16_11_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_8_16_11_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_7_18_24_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_7_18_24_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_7_18_24_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_7_18_24_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_7_18_24_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_6_8_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_6_8_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_6_8_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_6_8_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_6_8_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\203_2_16_19_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\203_2_16_19_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\203_2_16_19_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\203_2_16_19_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\203_2_16_19_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_2_8_8_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_2_8_8_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_2_8_8_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_2_8_8_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_2_8_8_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_38_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_38_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_38_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_38_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_10_8_38_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\306_13_8_39_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\306_13_8_39_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\306_13_8_39_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\306_13_8_39_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\306_13_8_39_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_1_9_46_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_1_9_46_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_1_9_46_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_1_9_46_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_1_9_46_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_15_43_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_15_43_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_15_43_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_15_43_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_15_43_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_9_6_46_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_9_6_46_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_9_6_46_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_9_6_46_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_9_6_46_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_15_59_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_15_59_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_15_59_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_15_59_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_15_59_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_16_42_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_16_42_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_16_42_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_16_42_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_16_42_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_9_8_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_9_8_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_9_8_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_9_8_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_6_9_8_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_11_29_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_11_29_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_11_29_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_11_29_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\201_11_11_29_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_14_26_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_14_26_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_14_26_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_14_26_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_7_14_26_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_30_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_30_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_30_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_30_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_7_9_30_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\403_1_5_21_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\403_1_5_21_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\403_1_5_21_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\403_1_5_21_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\403_1_5_21_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_4_4_38_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_4_4_38_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_4_4_38_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_4_4_38_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_4_4_38_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_4_12_3_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_4_12_3_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_4_12_3_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_4_12_3_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_4_12_3_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_10_2_14_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_10_2_14_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_10_2_14_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_10_2_14_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\202_10_2_14_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_3_9_43_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_3_9_43_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_3_9_43_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_3_9_43_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\301_3_9_43_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_8_48_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_8_48_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_8_48_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_8_48_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_5_8_48_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_6_5_55_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_6_5_55_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_6_5_55_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_6_5_55_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\206_6_5_55_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\205_3_8_38_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\205_3_8_38_aug1.png,1,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\205_3_8_38_aug2.png,1,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\205_3_8_38_aug3.png,1,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\205_3_8_38_aug4.png,1,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_5_14_53_orig.png,1,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\1\208_5_14_53_aug1.png,1,train,aug_1
